web-scraper-order,web-scraper-start-url,pagination,pagination-href,Text_select,Titulo ,Nota_element
"1561503707-849","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","271","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or1350-Air-France","Devido ao atraso na decolagem, perdi a conexão para Lisboa. A empresa cumpriu as normas , remarcando o bilhete para o próximo voo e fornecendo um ticket bônus para alimentação.","Conexão","<span class=""ui_bubble_rating bubble_30""></span>"
"1561504359-1879","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","95","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or470-Air-France","Air France dispensa comentários. Uma das melhores para voar. Pontual, serviços de bordo excelentes, ótimas refeições. Bancos com conforto condizentes com a classe escolhida. Já tivemos a oportunidade de viajar 3 vezes pela Air France e sempre fomos bem atendidos. Recomendo!!!","Sempre ótima!","<span class=""ui_bubble_rating bubble_50""></span>"
"1561503852-1080","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","202","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or1005-Air-France","A Air France deixa muito a desejar, no espaço para o passageiro, na qualidade do serviço de bordo, incluindo a comida servida, excetuando-se apenas, obviamente, a boa qualidade dos vinhos servidos a bordo.","Deixa muito a desejar, excetuando a qualidade do vinho servido a bordo.","<span class=""ui_bubble_rating bubble_30""></span>"
"1561503929-1199","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","166","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or825-Air-France","Viajamos para lá na classe "" Economy Premium"" e realmente não corresponde nada aquilo que vem no site. As hospedeiras de bordo são indelicadissimas. Não existe buffet nenhum, nem tão pouco a comida é suficiente para toda a tripulação. Avisam que as hospedeiras falam outras línguas para além do Francês, mas por mais que se insista somente falam na mesma. Estando numa classe superior, tinhamos 2 opções de escolha, ao qual a hospedeira quase me obrigou a comer o que lhe daria mais jeito pois não havia para todos. Cheguei ao meu destino com as malas todas remexidas e partidas inclusive. Tinhamos ""Sky Priority"" e foram as últimas a chegar. 
À vinda para cá, pior ainda, pois no voo Paris - Lisboa, fomos quase as últimas a entrar dentro do avião, e sendo duas pessoas queriam-nos colocar em lugares muito distantes (para ficarmos perto, teriamos que pagar a mais) , ao qual não concordei e exigi ir junto da minha filha visto que o lugar ao meu lado estaria livre. Não havia já espaço em cima para colocar a mala, tive que a levar nos meus pés, para além de estar à mais de 26 horas em viagem. Quando foi servida a refeição, apenas foi meia sandes para cada uma, e não havia mais comida. Como é que uma companhia aérea que se diz de excelência, não tem comida suficiente para toda a gente? Air France? Nunca mais. Já viajei para muitos sítios, e inclusive em companhias low-cost e tiveram muito mais profissionalismo do que a Air France.","Pior companhia aerea de sempre!","<span class=""ui_bubble_rating bubble_10""></span>"
"1561503756-927","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","249","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or1240-Air-France","Uma viagem longa e excelente, a tripulação muito cordial, saimos e chegamos no horario e a viagem em si muito boa com bastante conforto","Que Vôo","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504396-1934","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","128","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or635-Air-France","Foi um voo super agradável com todo o atendimento a bordo primoroso, várias opções de filmes, etc...banheiros super limpos...tripulação sempre atenta aos pedidos e solicitações...uma boa aeronave - A380 com toda a sua imponência e elegância em um tranquilo voo...foi muito bom e recomendo a Air France!!! Em Paris todos os funcionários do aeroporto bem atentos e dispostos em atender e bem atender....sensacional!!! Não tive nenhum problema, imprevisto ou algo parecido...minha experiência com a Air France foi uma das melhores que já tive com companhias aéreas!!! Parabéns Air France!!! Quero voltar...!!!","Vôo Agradável","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504090-1457","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","90","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or445-Air-France","Voo tranquilo e atendimento prestativo por parte dos comissários de bordo. Comida e bebida servida a bordo, foi muito boa. Diferencial para o Checkin de retorno que  foi feito nos totens no Aeroporto CHG.","São Paulo para Paris e  Paris - São Paulo","<span class=""ui_bubble_rating bubble_40""></span>"
"1561504362-1884","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","98","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or485-Air-France","Sempre que vou para Europa tento viajar pela Air France. O atendimento é perfeito e bem educados. A melhor companhia que explica o sistema de segurança em caso de acidente através de um video bem interessante e que atrai o consumidor que está na poltorna. Amo o sorvetinho na madrugada. rsrsrs
Bem, nunca tive problema algum com a air france, nem mesmo com bagagens extras, troca de passagens e etc.","Excelente","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504470-2050","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","197","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or980-Air-France","Voar pela Air France já foi melhor! A ultima viagem o avião era muito apertado, não podemos reservar nossos assentos com antecedência, comida ok, e o serviço restante também tudo muito econômico.  Antes, durante o vôo tinha uns snacks, chocolates etc.. Uma pena ter caído o seu nível! Filmes limitados e algumas tv não funcionavam.","JÁ FOI BEM MELHOR!","<span class=""ui_bubble_rating bubble_30""></span>"
"1561504138-1537","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","66","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or325-Air-France","Um voo muito tranquilo, no entanto a meio da viagem, que é muito longa, faltou a comida para os passageiros. O facto de não existir um espaço para passageiros fumadores tornou-se um factor muito negativo","viagem longa mas tranquila","<span class=""ui_bubble_rating bubble_40""></span>"
"1561504449-2020","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","179","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or890-Air-France","Nosso voo teve uma conexão em Paris, de 2 horas. O problema é que além de não terem emitido no brasil o cartão de embarque de Paris, em função dos atentados na França, o desembarque está muito lento, ficamos 1 h 40 min na fila e perdemos a conexão. Depois, ficamos feito moscas tontas andando dentro daquele enorme aeroporto tentando encontrar alguém que nos ajudasse a resolver o problema. Depois de alegarem que nós tínhamos tido tempo hábil para a conexão, uma boa alma resolveu nos ajudar e nos colocar num voo mais tarde, com conexão em Munique. As malas foram direto no voo que perdemos.  Quando chegamos em Viena, chegamos atrasados para apanhar o carro que tínhamos alugado. Perdemos a reserva, e tive de pagar um upgrade. Perdi a reserva no hotel e que já estava paga. Tivemos que ficar no hotel do aeroporto. Perderam nossas malas, somente no dia seguinte elas foram encontradas.

A Air Frande estava em GREVE. Dificultou até o atendimento a bordo.

Meu registro é um conselho: fiquem atentos as conexões em Paris.

Gostei muito das opções de entretenimento a bordo. Muitos filmes em português.","Foi azar","<span class=""ui_bubble_rating bubble_40""></span>"
"1561504436-2001","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","167","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or830-Air-France","Voo tranquilo, refeição boa, comissários(as) de bordo super gentis, sómente um pouco apertado nosso acento .","Pontual - Honesta","<span class=""ui_bubble_rating bubble_40""></span>"
"1561504040-1381","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","112","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or555-Air-France","Pontualidade, cordialidade, limpeza e até a famigerada comidinha foram notáveis! Não há do que reclamar quanto a essa cia aérea.","Uh lá lá!","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504224-1673","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","25","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or120-Air-France","Nunca acreditei que aquela história de pagar pela compra de mais espaço ou de assentos mais ""bem
localizados"" pudesse fazer sentido! Mas fez... optei pelos assentos em dupla no fundo do avião. Embora seja o mesmo tamanho de poltrona e o mesmo espaço para as pernas, os assentos duplos no fundo permitem fácil acesso ao corredor, aos comissários de bordo, ao toalete, à cozinha. Além disso as refeições foram servidas iniciando pelo fundo e seguindo até à frente, então fui sempre servida antes, o que me deu alguma vantagem nas idas ao banheiro para escovar os dentes após as refeições, não peguei nenhuma fila e o toalete sempre limpo. Apesar de ser a última poltrona da aeronave o encosto reclina igualmente. Por fim, por ser um corredor menos estreito nesta parte do avião, consegui me ""espalhar"" um pouco mais. Os demais serviços: refeições, atendimento dos comissários, limpeza dos toaletes e sistema de entretenimento foram excelentes! Voo muito tranquilo! Único ponto negativo foi uma funcionária da AirFrance no aeroporto de Genebra (por onde voltei) que foi pouco educada e tentou criar problemas em vão!","Valeu pagar por assentos especiais!","<span class=""ui_bubble_rating bubble_40""></span>"
"1561503861-1095","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","198","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or985-Air-France","Delicia, atendimento acolhedor, comidas e bebidas boas, espaço e acomodações mais confortáveis mesmo na classe econômica.","Delicia.","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504367-1897","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","104","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or515-Air-France","Depois de uma experiência há alguns bons anos foi surpreendente ver melhora nos serviços desta empresa. Pontualidade , organização e atendimento gentil da tripulação . Mesmo na econômica , está mais confortável que muitas outras empresas. Serviço de bordo com alimentação bem mais saborosas e boas opções de bebidas. Um porém... almofadada fornecida não era embalada e apresentava sujeira aparente.","Boa viagem","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504532-2150","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","257","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or1280-Air-France","Péssima aeronave, sem nenhum espaço e zero conforto. 
Parece uma sucata com turbinas. Refeições servidas são bem fracas, atendimento razoável e voo muito desconfortável com mínimo espaço possível.","Uma sucata com turbinas","<span class=""ui_bubble_rating bubble_20""></span>"
"1561503684-822","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","279","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or1390-Air-France","Apesar de ter viajado na classe econômica, a viagem foi muito confortável. Comissários atenciosos e comida boa.","Muito boa","<span class=""ui_bubble_rating bubble_50""></span>"
"1561504270-1741","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","11","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or50-Air-France","A Air France não honrou com o seu compromisso referente a compra de assentos para o voo de volta via Paris.
Antes da saída do Brasil, percebi ao entrar na reserva que os assentos que eu tinha comprado haviam sido alterados sem a minha permissão. Nós estávamos em 6 pessoas e nos colocaram na última fileira perto do banheiro (eu JAMAIS compraria assentos nessa localização). Ao entrar em contato, foi-me dito que a aeronave havia sido trocada. Nos realocaram para fila de 3 assentos (os originais eram 3 filas com 2 assentos). 
Pois bem, um dia antes da volta, ao entrar na minha reserva, qual foi a minha surpresa: eles haviam trocado metade do meu pessoal (3 passageiros) e os colocaram naquelas ""maravilhosas"" cadeiras no meio do avião de 4 lugares. Meu irmão tem 1 metro e noventa de altura, então imaginem a situação. Não consegui fazer a alteração on-line, porque a companhia havia bloqueado as poltronas e no Aeroporto, nem teve o que fazer. Eu também JAMAIS compraria um assento desses, porque é horrível viajar nesses lugares e me imposto pela Companhia sem nenhuma explicação. Enviei e-mail reclamando e nem me deram satisfação, mas a cobrança pelos assentos foi realizada com sucesso no momento em que comprei em novembro/2018 , para voar em março de 2019. 
Além disso, a comida está ficando cada vez pior e o que nos entristece é que isso virou regra em qualquer companhia: temos que comprar tudo - assento, despacho de mala e não podemos ter o mínimo de conforto por voos que estão cada vez mais caros. Não gostei da atitude da Air France.","Mudança de assento pago sem permissão","<span class=""ui_bubble_rating bubble_30""></span>"
"1561504423-1980","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-Air-France#REVIEWS","155","https://www.tripadvisor.com.br/Airline_Review-d8729003-Reviews-or770-Air-France","Não pretendo viajar mais pela Air France .Quando fui no dia  no dia 17/02/2017 a aeronave era bem desconfortavel não tinha espaço para minhas pernas.Na volta 08/03 era bem melhor.Comida razoavel ,atedimento na aeronave bom.Mas ,no aeroporto eles não tiveram o menor respeito e consideração com os passageiros .Vôo cancelado em Paris ,a impressão que tive era que a culpa era nossa tamanho descaso por parte dos funcionarios.Iria perder um vôo no Brasil e me disseram que não teriam a menor responsabilidade com essa perda.Teriamos hotel,que por sinal pessimo. Sem ajuda de algum funcionario da AIR FRANCE ficou dificil achar o onibus,quando chego no hotel 22:10 h não tinha mais jantar.Fiz uma viagem pessima pensando que teria mais um gasto de passagem e hotel como fui informada pela companhia.Consegui no Brasil resolver a situação.Mas com tanto desgaste tive problema de saude.","atendimento pessimo","<span class=""ui_bubble_rating bubble_10""></span>"
